Genus,HS01_ave,HS03_ave,HS05_ave,HS09_ave,HS13_ave,HS15_ave,HS17_ave,HS19_ave,JW01,JW02,JW03,JW04,JW05,JW06,JW07,JW08,JW09,JW10,JW11,JW12,JW13,JW14,JW15,JW16,JW17,JW18,JW19,JW20,LZ01,LZ02_ave,LZ03,LZ04_ave,LZ05,LZ06_ave,LZ10,LZ11_ave,LZ13,LZ14_ave,LZ16,LZ17_ave,QZ01,QZ02,QZ03,QZ04,QZ05,QZ06,QZ07,QZ08,QZ09,YZ01,YZ02,YZ03,YZ04_ave,YZ05,YZ06_ave,YZ09,YZ10,YZ11,YZ12,YZ13,YZ14,YZ15,YZ16,YZ17,YZ18,YZ19,YZ20,YZ21,YZ22_ave,YZ24,YZ25,YZ26,YZ27,YZ28,YZ29_ave,YZ32_ave,YZ33_ave,MG01,MG02,MG03,MG04,MG05,MG06,MG07,MG08,MG09,MG10,MG11,MG12,MG13,MG14,MG15,AM01,AM02,AM03,AM04,AM05,AM06,AM07,AM08,AM09
Ethanoligenens,0,0.008371178,0.003731859,0.03131363,0.086631281,0,0.006787207,0,0.03207199,0.042801927,0.043965482,0.029270519,0.047355692,0.02306539,0.038880618,0.052276312,0.021428491,0.005493902,0.039774083,0.022636323,0.02237926,0.008793052,0.022659466,0.215970606,0.134781136,0.059066304,0.102880658,0.143487766,0.045171725,0.048113331,0.05067801,0.000967887,0.01290256,0.072176744,0.020288091,0.056195454,0.018056057,0.008704837,0.003081094,0.000497452,0,0,0,0,0,0,0.002558134,0,0,0.08275699,0.06361401,0.055218112,0.057165251,0.105453122,0.178000761,0.016216951,0.012047339,0.004304107,0.010667805,0.007165462,0.046519355,0.101149522,0.004310557,0.014512926,0.012044693,0.020716086,0.017345328,0.016538618,0.046559415,0,0,0,0,0.003198056,0.009410259,0.045624571,0.279986448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020737704,0.011635677,0.128419067,0,0,0.027982076,0
Eubacterium,0.02616486,0.016219157,0.09461361,0.098523371,0.050878689,0.147409712,0.055655101,0.057894176,0.006972172,0.003891084,0.007668398,0,0.003382549,0,0,0,0,0.003296341,0,0,0,0,0.007553155,0.059602278,0.089162905,0.051589556,0.050672563,0.057395106,0.110743585,0.000508239,0.019964065,0,0,0.001041324,0,0.000692993,0.026389622,0.020473388,0,0.015194895,0,0.007269423,0,0.009491223,0.012671121,0,0,0.004441286,0,0.016255837,0.028136966,0.02421847,0.02075001,0.04674726,0.025933217,0.025110118,0.016299341,0.015064373,0.026313918,0.023287753,0.02104447,0.025287381,0.069584709,0.091695308,0.079353271,0.093222387,0.042466147,0.031573725,0.056181981,0,0.03093868,0.026641434,0.023975066,0.060763056,0.132586629,0.023138534,0.051133811,0,0.211785225,0.140936687,0,0,0,0,0.099206349,0,0.065423618,0,0.31309793,0.417799589,1.882432237,2.551923256,0.082428504,0.05433372,0.033100566,0,0.036639338,0.057444812,0.037350036,0.127053752,0.106932328
Euryhalocaulis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006103378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euzebya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002651606,0.012126602,0,0,0.009063786,0,0.05598601,0,0,0.016036868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011533942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057772856,0,0,0,0,0,0,0,0,0,0
Exiguobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007939906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exilibacterium,0,0.002092795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006321845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exilispira,0.46207142,0.19829228,0.026342536,0.003818735,0.037127692,0,0.061084867,0.057894176,0.002788869,0,0,0,0,0.001922116,0,0,0,0,0,0,0,0,0,0.008414439,0,0.002990699,0,0.001688091,0.002914305,0.00864007,0.010749881,0.010840332,0,0.007614679,0.076804916,0.019655809,0.018056057,0.004765777,0.024648755,0.010853496,0,0,0,0,0,0,0,0.00977083,0,0.067978956,0.048933854,0.027124686,0,0.038050096,0.086931777,0,0.004960669,0.00322808,0.031292227,0.10210784,0.199368666,0.156992488,0.001847382,0,0,0.007480809,0.001196229,0,0.003236289,0.033226139,0.019800755,0.025722764,0.009590026,0.024518426,0.095318082,0.007528807,0.13100636,0,0.186869316,0.086730269,0,0,0,0,0,0,0.040889761,0.157676349,0,0,0,0,0.076592858,0.025955599,0.052641864,0.059175729,0.001451063,0.005708801,0.058692913,0,0.00101518
Extensimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Acidibacter,0.024071671,0.025636733,0.00768324,0,0.030252193,0,0.004072324,0,0.081806815,0.075227628,0.082818699,0.046634386,0.062577164,0.034598086,0.009483077,0.027513849,0.021428491,0,0.022096713,0.016977242,0.021518519,0.011498607,0.007553155,0.028048131,0,0.007476747,0.003071064,0.001688091,0.008742915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003874955,0.002876239,0,0.003632669,0.002615637,0,0.004304107,0.004267122,0.004776975,0,0,0.002463176,0,0,0,0,0,0.0082849,0,0.004950189,0,0,0,0,0.012648396,0.003460183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Aerosakkonema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001510631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Alkalinema,0,0,0,0,0,0,0,0,0,0.00648514,0.00153368,0.003472773,0,0.008649521,0.005689846,0.00550277,0.004511261,0.004395121,0,0.016977242,0.009468148,0.009469441,0.003776578,0.007012033,0.006911853,0,0.006909895,0,0,0,0,0,0,0.000976241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007396043,0.002174291,0.007265337,0.00627753,0.012756006,0.01129828,0.005689496,0.004179853,0.006645622,0.007375486,0.004310557,0.02176939,0.021963852,0.024168767,0.008971721,0.006014043,0.000474656,0,0,0,0,0,0,0.00012548,0.000288349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037202245,0.012112613,0,0,0,0,0,0,0
f_Anoxybacter,0,0,0,0,0.020626495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007549596,0,0,0,0.005397972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008370039,0.008504004,0.00322808,0,0,0,0,0.009852702,0.016491962,0.018421295,0.004028128,0,0,0.000474656,0,0,0,0,0.002132037,0,0.00012548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002902126,0,0,0,0
f_Bacillariophyta,0,0,0,0,0,0,0,0,0,0,0,0.000992221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006116732,0,0,0,0,0,0,0,0.003555935,0.001194244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0192E-05,0,0,0,0,0,0,0,0,0,0,0.220804711,0,0,0,0,0,0,0.001730373,0,0,0,0,0,0,0
f_Bangiophyceae,0.007849458,0,0,0,0,0,0,0,0.003718492,0.005188112,0.008690851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009687116,0.00209251,0,0.002152053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113032634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Candidatus Carsonella,0.001046594,0,0.001317127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025122658,0.052603893,0.00774991,0.001540842,0,0.008577134,0.039757687,0.038268018,0.03550888,0.059739706,0.059115065,0.0598106,0.027394662,0.038795015,0.062669455,0.072268157,0.046035747,0.084334179,0,0,0,0,0,0,0,0,0,0.002306788,0,0,0,0,0,0,0,0,0,0.196270854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Candidatus Pelagibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013562343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Chlorarachniophyceae,0.011512538,0.00366239,0,0,0,0,0,0,0.000929623,0.001729371,0.002044906,0.023813304,0.001691275,0,0,0,0.005639077,0,0,0,0,0,0.031723252,0.001402407,0,0.066543051,0.003071064,0,0.017485829,0.231644228,0.007678486,0.453293654,0.039997936,0.031239709,0,0.010835895,0,0,0,0.000180892,0,0,0,0.011389468,1.316334537,0,0,0,0,0,0,0,0.001694927,0,0.004843558,0,0,0,0.001422374,0,0,0.004214563,0,0,0,0,0.001794344,0,0,0.007119887,0.017325661,0,0,0.006396111,0,0.011443787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Crocosphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008985409,0,0.01381979,0.010972594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005933239,0,0,0.004795013,0.014924259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Cronbergia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010380548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Dissulfuribacter,0,0,0,0,0,0,0,0,0,0,0.00153368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Dissulfurimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443341,0.019573541,0.019374776,0,0,0,0,0,0,0.002844748,0,0,0,0,0,0,0.002877234,0.01136418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589873833,0.40071966,0.058091286,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Dissulfurirhabdus,0,0.001046397,0,0,0,0,0,0,0,0.002161713,0,0.000992221,0.002255033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002914305,0,0,0,0,0.000195248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036826132,0.007610019,0.000655898,0.003138765,0,0,0,0,0,0.002107282,0,0.002638714,0,0,0,0,0.000690408,0,0,0,0,0,0,0.003011523,9.61162E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Elioraea,0,0,0,0,0,0,0,0,0,0,0,0,0.003946308,0,0,0,0,0,0,0,0.003442963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443341,0,0,0,0,0.004843558,0,0,0.00484212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Euglenida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010344624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025893071,0,0,0.000100384,0.003460183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Flexilinea,0.570393938,0.333277525,0.362209875,0.146333938,0.17876296,0.342290347,0.124884617,0.161494279,0.235659405,0.255082188,0.286798086,0.154290364,0.165181164,0.096105793,0.123280007,0.121978062,0.085713963,0.051642677,0.059219191,0.053357048,0.049922964,0.035848597,0.021148835,0.03856618,0.005529483,0.015701169,0.040691604,0.01181664,0.051000335,0.023548426,0.027642551,0.010324126,0.042578448,0.036120913,0.013042344,0.026648741,0.037501042,0.033117285,0.044675869,0.02726941,0,1.107981221,0,0.586557581,0.184218606,0,0.005968978,0.340202523,0.325760185,0.15664716,0.490561883,0.29062164,0.076733948,0.157636111,0.042229772,0.826018268,0.966621784,0.632703678,0.860536235,1.022869768,0.780860608,0.422509983,0.505566777,0.61350098,0.62065594,0.568541472,0.383989665,0.224023094,0.265073664,0.0272929,0.068065095,0.090029673,0.148645409,0.060763056,0.066048256,0.130323651,0.07910362,0,0,0.11925412,0,0,0,0,0,0,0,0.041493776,0.028990549,0.033158698,0.07221607,0,0.200600342,0.165423682,0.197805791,0.139960572,0.056954219,0.132016027,0.526594457,0.219318977,0.208450361
f_Foliisarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028048131,0.024882671,0.015701169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Gloeomargarita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012621659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002906216,0.000821783,0,0.000454084,0.001046255,0,0.005918147,0.005689496,0,0,0,0,0.003958071,0,0.004028128,0.002392459,0,0.000172602,0,0.002475094,0,0,0,0,0,0.00024029,0,0,0,0,0,0,0,0,0,0.032711809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Ignatzschineria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004613577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Natranaerovirga,0,0,0,0,0.055003988,0,0,0,0.025099818,0.005188112,0.017381702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008742915,0.007284765,0.009214184,0.000258103,0.009031792,0.01718184,0,0.000440996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017394329,0.007265337,0,0.002834668,0.022058547,0.014934926,0.006568341,0,0,0.00800532,0.006596785,0,0.043158513,0.013158524,0.012028086,0,0.018986365,0.009900377,0,0.004795013,0.022386389,0.000196047,0.009636873,0,0,0,0,0,0,0,0,0,0,0,0,0.017394329,0,0,0,0,0,0,0,0,0,0,0,0
f_Pantanalinema,0.00366308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Planktothricoides,0,0,0,0,0,0,0,0,0,0,0,0,0.001691275,0,0,0,0,0,0,0,0,0,0,0,0.003455927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002465348,0,0.006054448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52881E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Rippkaea,0,0.001569596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010904134,0,0.005220173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Sedimenticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201815,0,0,0,0,0,0,0,0,0,0,0,0.031101967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Syntrophorhabdus,0.464687906,0.75079003,2.596496004,3.329784455,0.424905806,2.602156179,1.942498778,2.369090604,0.261688846,0.171640049,0.227495808,0.104183204,0.133046944,0.059585592,0.042673849,0.051359184,0.03609009,0.024173168,0.038890215,0.044464206,0.042176297,0.020291659,0.02870199,0.170392393,0.59580174,0.044860484,0.078312143,0.44734421,0.985035045,0.923753359,0.757098761,1.295355176,0.634805945,0.659483269,0.499956526,1.038166919,0.659740548,0.469088589,0.591570126,0.442777428,0,0,0,0,0,0.01453132,0.02131778,0.008882572,0.001861487,0.585210144,1.980597727,1.681730555,0.511611017,2.015567925,0.842829566,1.227257033,2.388207781,1.700660142,2.112225304,4.147011405,4.902253974,1.125288434,0.816542687,1.56343798,1.431192921,1.206712012,2.932556582,2.688277127,1.771372131,0.229023033,0.28092321,0.159848603,0.331814912,0.349654077,0.360138456,0.187141048,0.580109236,0.274844496,0.896972717,1.366001735,0.188342585,0.283370619,0,0.105329682,0.64484127,0.196624611,0.572456657,0.506224066,0.144952745,0.099476093,0.043329642,0,2.120892708,1.051720856,0.543965926,1.533249778,1.277298121,1.449678702,0.871774455,0.881057269,0.645316296
f_Thiohalorhabdus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88141E-05,0.001806914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_Wohlfahrtiimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000960008,0.343996191,0.021358036,0.314822461,0.487339457,0.069559169,0.063503383,0,0.038515256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.47224425,0.253542133,1.101992966,0.252791237,0,0,0,0,0.023192439,0.033158698,0.110731308,0,0,0,0,0,0,0,0,0,0
Fabibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029869853,0.002388487,0,0,0,0,0.004959579,0,0,0,0,0,0,0,0,0,0,0,0.000672813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibacillus,0,0,0,0,0,0,0,0,0.007901795,0.009943882,0.03680831,0.031751072,0.010711407,0.041325491,0.054053541,0.051359184,0.037217905,0.024173168,0,0.004042201,0.007746667,0.006087498,0.011329733,0.009816846,0,0.005981398,0,0.00590832,0.036428811,0.021402526,0,0.007743094,0.014192816,0.005076453,0.034779584,0.052919486,0.013889275,0.004668516,0,0,0.014693818,0.007269423,0.009020913,0.001898245,0.004386157,0.043593959,0.067364184,0,0,0,0,0,0,0,0.008476227,0.004708147,0.003543335,0.010760267,0.002133561,0,0,0,0.002463176,0,0,0.004603575,0,0,0.005178063,0,0,0,0.002877008,0,0,0.039752101,0.007641237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024072023,0,0,0,0,0,0,0,0,0,0
Faecalibacter,0,0,0,0,0,0,0,0,0.004648114,0.009511539,0,0,0.005637582,0,0.004741539,0,0,0,0.011490291,0,0,0,0,0.022438504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001776514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010239178,0.002306788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibacterium,0.02616486,0.002092795,0.050709383,0.136863474,0.016501196,0,0,0,1.050009064,1.314754127,1.406384197,0.625099222,0.994469532,0.598739092,0.767180966,0.608973183,0.265036598,0.351609713,0.224502603,0.500424431,0.346878524,0.327372095,0.364817402,0.187922475,0.121648615,0.387295511,0.230329832,0.172185319,1.038949685,1.393818341,0.953668013,1.821821073,1.088976053,0.969277048,3.448975451,3.47271528,1.445873496,1.450255018,0.864246981,1.832748526,0.073469088,0.505224898,0.123108925,0.095861352,0.335297357,0.291534598,0.380309193,0.175874933,0.151711172,0.056156529,0.167598449,0.202466409,0.214947506,0.079361628,0.104792398,0.7161615,0.783785699,0.727932038,0.377640282,0.293783961,0.259179266,0.311877693,0.843021824,0.882649796,1.217931005,0.670971009,0.494042777,0.287170543,0.180239736,0.179183824,0.220283398,0.034909465,0.320306881,0.165232872,0.094200614,0.081311117,0.28445585,0.520757992,0,0.086730269,1.0111023,0,0.515826495,0.442384664,0.396825397,0.147468458,0.261694472,0.248962656,0.458050675,0.179056967,0,0,0.036108062,0.006921493,0.083349618,0.252327967,0.109192483,0.23905605,0.099736908,0.080543004,0.098810885
Faecalicatena,0,0,0,0,0,0,0,0,0.009296229,0.009079197,0,0,0.011275165,0,0.014224616,0,0,0,0,0,0,0,0,0,0.007603038,0,0,0,0,0,0,0,0,0.01718184,0.014491493,0.019655809,0.013889275,0.001069868,0,0,0,0.009086779,0,0.029422791,0.034601907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122669284,0,0.144952745,0,0.746232728,0.400484307,0,0,0,0,0,0,0,0,0
Faecalimonas,0,0,0,0.006720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030289262,0,0.035117525,0,0,0.002558134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01159622,0,0,0,0,0,0.06979035,0,0,0,0,0,0
Falcatimonas,0.030351237,0.122428479,0.032708649,0,0,0,0.008144649,0.390023919,0,0,0.005623492,0,0,0,0,0,0.064285473,0,0,0,0,0.007440275,0,0,0,0,0,0,0.228772932,0.587637698,2.446365772,0.04136103,0.309661437,1.654923573,0.127525143,0.54891367,0.295841551,0.604572811,0.020027114,0.037987237,0,0,0,0,0.001462052,0,0,0,0,0,0.019573541,0.036812074,0.020133673,0.023917203,0.063823969,0.027725756,0,0.094690346,0,0,0,0.013697331,0.017242229,0.00857582,0,0.019565192,0,0.012028086,0.00081986,0,0,0.016536062,0,0.012792222,0.01503681,0,0.100345297,0,0,0,2.329500397,4.116331096,10.12895662,1.242890246,0,0,0,0,0.63199397,0.119371311,0.178132974,0.437738661,0.046320443,0.041182883,0,0.006648958,0.052238265,0.012131203,0,0,0
Falsarthrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011292311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falsibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004263556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falsiporphyromonas,0.115648679,0.043425486,0.003073296,0,0,0,0,0,0.026029441,0.014699652,0.016870476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029143049,0.00271061,0,0,0.02580512,0.002668392,0.004347448,0,0,0,0,0,0,0.007269423,0,0,0.002924105,0,0,0.173210162,0.203832801,0.013300231,0.015903502,0.02421847,0,0,0,0.040280815,0.021968677,0.022058547,0.019913235,0.011345316,0.011076037,0,0,0.013193569,0.004959579,0,0.008971721,0,0,0.04390597,0.054452076,0.045933507,0.100695277,0.027716482,0.017879492,0.040530078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007294558,0,0,0,0,0,0,0,0
